player_id,bb_count,air,pull_air,pull_fb,pull,fly_ball,line_drive,ground,avg_ev,avg_la,pull_air_pct,pull_fb_pct,pull_pct,air_pct
664728,42,19,4,2,12,9,10,19,80.40238095238095,9.476190476190476,9.523809523809524,4.761904761904762,28.571428571428573,45.23809523809524
700337,41,19,6,3,17,11,8,22,88.9825,7.45,14.634146341463415,7.317073170731708,41.46341463414634,46.34146341463415
666126,40,20,6,4,18,9,11,18,91.0974358974359,7.205128205128205,15.0,10.0,45.0,50.0
543807,40,18,8,4,19,12,6,16,88.925,22.625,20.0,10.0,47.5,45.0
687401,40,11,4,2,15,7,4,26,83.70750000000001,-3.1,10.0,5.0,37.5,27.5
672275,40,15,4,4,22,8,7,22,89.25128205128205,9.717948717948717,10.0,10.0,55.0,37.5
663604,40,10,0,0,13,5,5,29,84.59210526315789,-2.1052631578947367,0.0,0.0,32.5,25.0
672820,40,23,10,2,20,12,11,12,87.9125,23.45,25.0,5.0,50.0,57.5
694388,40,13,4,0,17,6,7,26,89.95750000000001,7.625,10.0,0.0,42.5,32.5
678391,39,14,2,1,14,5,9,22,76.4025641025641,10.051282051282051,5.128205128205129,2.5641025641025643,35.8974358974359,35.8974358974359
666397,39,18,7,1,19,7,11,21,90.78461538461538,5.153846153846154,17.94871794871795,2.5641025641025643,48.717948717948715,46.15384615384615
678554,39,17,6,4,23,9,8,19,89.11025641025641,7.923076923076923,15.384615384615385,10.256410256410257,58.97435897435897,43.58974358974359
609280,39,16,9,1,22,6,10,20,89.60000000000001,7.948717948717949,23.076923076923077,2.5641025641025643,56.41025641025641,41.02564102564103
664770,39,16,5,1,16,8,8,19,86.54102564102564,17.58974358974359,12.820512820512821,2.5641025641025643,41.02564102564103,41.02564102564103
592663,39,24,5,2,19,13,11,15,89.72051282051282,10.256410256410257,12.820512820512821,5.128205128205129,48.717948717948715,61.53846153846154
660162,39,22,8,5,19,17,5,16,90.39473684210526,13.736842105263158,20.512820512820515,12.820512820512821,48.717948717948715,56.41025641025641
642708,38,19,4,2,13,11,8,16,90.63947368421053,13.078947368421053,10.526315789473685,5.2631578947368425,34.21052631578947,50.0
670242,38,20,6,3,19,9,11,17,89.15263157894738,9.078947368421053,15.789473684210526,7.894736842105263,50.0,52.63157894736842
641487,38,18,3,2,15,8,10,16,88.8891891891892,17.83783783783784,7.894736842105263,5.2631578947368425,39.473684210526315,47.36842105263158
690976,38,16,8,2,21,7,9,21,89.1921052631579,6.394736842105263,21.05263157894737,5.2631578947368425,55.26315789473684,42.10526315789474
663968,38,10,2,2,12,5,5,26,78.5027027027027,1.135135135135135,5.2631578947368425,5.2631578947368425,31.57894736842105,26.31578947368421
700932,38,16,7,2,22,8,8,18,89.7921052631579,13.631578947368421,18.42105263157895,5.2631578947368425,57.89473684210526,42.10526315789474
804606,38,14,7,2,19,7,7,21,83.85526315789474,5.868421052631579,18.42105263157895,5.2631578947368425,50.0,36.8421052631579
666310,38,22,8,4,17,13,9,15,90.22894736842105,10.921052631578947,21.05263157894737,10.526315789473685,44.73684210526316,57.89473684210526
650489,38,19,5,1,18,11,8,17,87.22368421052632,16.42105263157895,13.157894736842104,2.6315789473684212,47.36842105263158,50.0
681715,38,16,6,2,21,10,6,21,89.54736842105264,6.815789473684211,15.789473684210526,5.2631578947368425,55.26315789473684,42.10526315789474
666152,37,11,2,2,18,9,2,24,75.32702702702703,1.7837837837837838,5.405405405405405,5.405405405405405,48.648648648648646,29.72972972972973
687597,37,17,3,2,15,11,6,17,86.54594594594595,17.135135135135137,8.108108108108109,5.405405405405405,40.54054054054054,45.945945945945944
643217,37,23,16,8,26,13,10,11,88.87777777777778,21.583333333333332,43.24324324324324,21.62162162162162,70.27027027027027,62.16216216216216
663886,37,25,6,3,12,15,10,11,95.53611111111111,21.27777777777778,16.216216216216218,8.108108108108109,32.432432432432435,67.56756756756756
688363,37,16,9,6,20,12,4,17,82.57027027027027,17.675675675675677,24.324324324324323,16.216216216216218,54.054054054054056,43.24324324324324
683357,37,24,7,1,11,11,13,11,91.17567567567568,19.054054054054053,18.91891891891892,2.7027027027027026,29.72972972972973,64.86486486486487
592885,37,9,1,1,21,5,4,28,87.5027027027027,-3.2162162162162162,2.7027027027027026,2.7027027027027026,56.75675675675676,24.324324324324323
665161,37,22,7,1,17,13,9,13,86.0891891891892,18.27027027027027,18.91891891891892,2.7027027027027026,45.945945945945944,59.45945945945946
656555,37,22,9,1,20,12,10,10,89.03243243243243,23.324324324324323,24.324324324324323,2.7027027027027026,54.054054054054056,59.45945945945946
660688,37,17,7,5,23,13,4,17,87.31891891891892,16.27027027027027,18.91891891891892,13.513513513513514,62.16216216216216,45.945945945945944
682177,37,23,10,4,22,11,12,13,90.28108108108108,12.18918918918919,27.027027027027028,10.81081081081081,59.45945945945946,62.16216216216216
691723,36,16,7,3,16,11,5,16,85.65833333333333,17.805555555555557,19.444444444444443,8.333333333333334,44.44444444444444,44.44444444444444
676356,36,16,8,3,19,7,9,16,86.30833333333334,10.833333333333334,22.22222222222222,8.333333333333334,52.77777777777778,44.44444444444444
669224,36,17,6,4,19,12,5,17,90.16388888888889,12.833333333333334,16.666666666666668,11.11111111111111,52.77777777777778,47.22222222222222
668885,36,16,8,3,16,8,8,18,86.075,8.055555555555555,22.22222222222222,8.333333333333334,44.44444444444444,44.44444444444444
694208,36,21,7,2,13,11,10,13,92.89722222222223,14.555555555555555,19.444444444444443,5.555555555555555,36.111111111111114,58.333333333333336
641584,35,22,8,4,14,12,10,8,86.03428571428572,25.114285714285714,22.857142857142858,11.428571428571429,40.0,62.857142857142854
680779,35,14,6,3,19,8,6,16,87.61428571428571,16.2,17.142857142857142,8.571428571428571,54.285714285714285,40.0
686780,35,15,6,3,17,9,6,17,85.38285714285715,8.6,17.142857142857142,8.571428571428571,48.57142857142857,42.857142857142854
664056,35,12,8,4,19,7,5,21,87.60285714285715,8.142857142857142,22.857142857142858,11.428571428571429,54.285714285714285,34.285714285714285
663697,35,16,7,4,14,11,5,10,85.66,28.37142857142857,20.0,11.428571428571429,40.0,45.714285714285715
677942,35,16,3,0,12,7,9,18,90.15714285714286,12.914285714285715,8.571428571428571,0.0,34.285714285714285,45.714285714285715
677649,34,13,6,1,16,4,9,18,90.1909090909091,11.969696969696969,17.647058823529413,2.9411764705882355,47.05882352941177,38.23529411764706
686555,34,15,6,3,14,10,5,13,87.99411764705883,21.41176470588235,17.647058823529413,8.823529411764707,41.1764705882353,44.11764705882353
664983,34,13,3,0,10,6,7,16,78.27352941176471,9.176470588235293,8.823529411764707,0.0,29.41176470588235,38.23529411764706
592626,34,20,6,5,12,13,7,12,92.93235294117646,17.88235294117647,17.647058823529413,14.705882352941176,35.294117647058826,58.8235294117647
701675,34,12,6,3,18,6,6,19,80.65882352941176,8.264705882352942,17.647058823529413,8.823529411764707,52.94117647058823,35.294117647058826
678489,34,18,8,2,16,9,9,16,77.65588235294118,11.970588235294118,23.529411764705884,5.882352941176471,47.05882352941177,52.94117647058823
665966,34,16,2,2,9,9,7,16,89.34117647058824,8.352941176470589,5.882352941176471,5.882352941176471,26.470588235294116,47.05882352941177
681481,34,21,8,4,17,16,5,12,93.63529411764705,21.11764705882353,23.529411764705884,11.764705882352942,50.0,61.76470588235294
656716,33,15,5,2,20,8,7,16,85.76969696969697,13.0,15.151515151515152,6.0606060606060606,60.60606060606061,45.45454545454545
665750,33,20,8,3,12,10,10,11,85.85151515151514,16.12121212121212,24.242424242424242,9.090909090909092,36.36363636363637,60.60606060606061
643376,33,14,7,3,19,7,7,13,87.02121212121212,20.575757575757574,21.21212121212121,9.090909090909092,57.57575757575758,42.42424242424242
672515,33,23,11,3,15,13,10,7,87.43939393939394,23.181818181818183,33.333333333333336,9.090909090909092,45.45454545454545,69.6969696969697
670764,33,12,3,2,12,8,4,17,76.196875,13.34375,9.090909090909092,6.0606060606060606,36.36363636363637,36.36363636363637
672016,32,6,2,0,18,2,4,24,85.74516129032257,1.967741935483871,6.25,0.0,56.25,18.75
660844,32,16,5,1,13,9,7,13,85.953125,16.4375,15.625,3.125,40.625,50.0
657041,32,19,7,2,12,10,9,7,84.50625,29.28125,21.875,6.25,37.5,59.375
681297,32,13,3,2,14,8,5,19,83.315625,1.28125,9.375,6.25,43.75,40.625
695336,31,15,3,1,11,8,7,14,89.05483870967741,16.06451612903226,9.67741935483871,3.225806451612903,35.483870967741936,48.38709677419355
592206,31,21,12,5,19,9,12,9,88.54838709677419,14.258064516129032,38.70967741935484,16.129032258064516,61.29032258064516,67.74193548387096
694374,31,11,2,1,13,5,6,18,87.20689655172414,8.172413793103448,6.451612903225806,3.225806451612903,41.935483870967744,35.483870967741936
663837,31,16,6,2,15,7,9,13,87.79032258064517,9.32258064516129,19.35483870967742,6.451612903225806,48.38709677419355,51.61290322580645
676694,30,16,5,3,12,8,8,12,86.91333333333334,11.7,16.666666666666668,10.0,40.0,53.333333333333336
500743,30,14,2,1,8,4,10,13,87.73666666666666,13.4,6.666666666666667,3.3333333333333335,26.666666666666668,46.666666666666664
602104,30,15,2,1,11,9,6,12,90.93,13.933333333333334,6.666666666666667,3.3333333333333335,36.666666666666664,50.0
671289,29,13,4,1,12,5,8,15,85.05172413793103,12.758620689655173,13.793103448275861,3.4482758620689653,41.37931034482759,44.827586206896555
596142,29,12,7,5,17,7,5,12,89.32068965517242,15.206896551724139,24.137931034482758,17.24137931034483,58.62068965517241,41.37931034482759
680700,29,17,7,4,11,7,10,10,88.0,11.0,24.137931034482758,13.793103448275861,37.93103448275862,58.62068965517241
807799,28,12,4,1,16,4,8,16,90.68928571428572,4.178571428571429,14.285714285714286,3.5714285714285716,57.142857142857146,42.857142857142854
668939,28,16,7,3,13,7,9,10,90.47142857142856,18.5,25.0,10.714285714285714,46.42857142857143,57.142857142857146
682877,28,10,6,2,16,5,5,12,83.23571428571428,15.464285714285714,21.428571428571427,7.142857142857143,57.142857142857146,35.714285714285715
677588,28,15,5,3,9,7,8,11,87.7,15.75,17.857142857142858,10.714285714285714,32.142857142857146,53.57142857142857
671976,28,14,8,3,19,7,7,11,75.30357142857143,12.142857142857142,28.571428571428573,10.714285714285714,67.85714285714286,50.0
664702,27,14,10,4,13,7,7,13,84.5851851851852,7.111111111111111,37.03703703703704,14.814814814814815,48.148148148148145,51.851851851851855
686452,27,12,5,0,10,3,9,13,73.8,8.666666666666666,18.51851851851852,0.0,37.03703703703704,44.44444444444444
663616,27,18,6,1,11,7,11,8,88.12592592592593,12.814814814814815,22.22222222222222,3.7037037037037037,40.74074074074074,66.66666666666667
641857,27,13,4,2,13,10,3,14,92.28148148148148,7.185185185185185,14.814814814814815,7.407407407407407,48.148148148148145,48.148148148148145
686894,26,10,3,2,11,5,5,14,88.9346153846154,4.346153846153846,11.538461538461538,7.6923076923076925,42.30769230769231,38.46153846153846
665804,26,12,3,1,12,7,5,10,82.7576923076923,20.615384615384617,11.538461538461538,3.8461538461538463,46.15384615384615,46.15384615384615
667670,26,13,5,2,13,9,4,12,89.04230769230769,16.26923076923077,19.23076923076923,7.6923076923076925,50.0,50.0
678009,26,13,1,0,9,6,7,11,85.28076923076924,13.307692307692308,3.8461538461538463,0.0,34.61538461538461,50.0
543877,26,13,5,5,15,7,6,12,83.94615384615385,15.0,19.23076923076923,19.23076923076923,57.69230769230769,50.0
669003,25,11,4,1,9,4,7,13,91.664,5.56,16.0,4.0,36.0,44.0
680728,25,12,1,0,6,5,7,11,87.70833333333333,10.166666666666666,4.0,0.0,24.0,48.0
677592,25,13,5,3,12,7,6,10,90.28,12.68,20.0,12.0,48.0,52.0
666023,25,12,4,2,14,7,5,10,88.27600000000001,16.48,16.0,8.0,56.0,48.0
623168,25,10,4,1,14,4,6,14,78.2375,3.5833333333333335,16.0,4.0,56.0,40.0
624428,25,9,4,1,13,3,6,15,80.044,14.36,16.0,4.0,52.0,36.0
665742,25,12,5,2,12,4,8,12,87.25,4.0,20.0,8.0,48.0,48.0
664954,25,12,5,0,13,5,7,9,88.37200000000001,24.28,20.0,0.0,52.0,48.0
621438,25,16,5,2,10,11,5,8,84.052,20.8,20.0,8.0,40.0,64.0
663368,24,14,5,2,9,9,5,8,82.8625,17.625,20.833333333333332,8.333333333333334,37.5,58.333333333333336
673548,24,13,1,0,7,6,7,10,88.27499999999999,14.166666666666666,4.166666666666667,0.0,29.166666666666668,54.166666666666664
665561,24,15,5,3,9,12,3,4,88.05833333333334,35.875,20.833333333333332,12.5,37.5,62.5
672761,24,9,1,1,12,7,2,11,91.07916666666667,17.125,4.166666666666667,4.166666666666667,50.0,37.5
668904,24,12,6,3,12,6,6,10,92.86666666666667,9.75,25.0,12.5,50.0,50.0
605141,24,16,5,3,11,10,6,7,89.93333333333334,22.833333333333332,20.833333333333332,12.5,45.833333333333336,66.66666666666667
656484,23,13,7,3,13,5,8,8,85.50434782608696,10.826086956521738,30.434782608695652,13.043478260869565,56.52173913043478,56.52173913043478
665019,23,14,3,2,10,9,5,8,90.51739130434783,15.391304347826088,13.043478260869565,8.695652173913043,43.47826086956522,60.869565217391305
641933,23,10,6,3,12,7,3,8,86.77391304347826,26.956521739130434,26.08695652173913,13.043478260869565,52.17391304347826,43.47826086956522
664034,23,10,4,1,12,4,6,12,87.8409090909091,3.0,17.391304347826086,4.3478260869565215,52.17391304347826,43.47826086956522
669134,23,12,4,2,14,6,6,10,83.76086956521739,7.043478260869565,17.391304347826086,8.695652173913043,60.869565217391305,52.17391304347826
624641,22,7,3,0,12,2,5,12,86.94545454545454,8.590909090909092,13.636363636363637,0.0,54.54545454545455,31.818181818181817
667472,22,14,2,1,4,8,6,7,88.16190476190475,20.761904761904763,9.090909090909092,4.545454545454546,18.181818181818183,63.63636363636363
543510,22,10,1,0,5,5,5,12,89.9090909090909,9.045454545454545,4.545454545454546,0.0,22.727272727272727,45.45454545454545
595978,22,9,4,1,13,4,5,13,87.2909090909091,-0.13636363636363635,18.181818181818183,4.545454545454546,59.09090909090909,40.90909090909091
666181,22,12,3,1,9,8,4,6,89.22,29.9,13.636363636363637,4.545454545454546,40.90909090909091,54.54545454545455
620443,20,10,3,1,10,3,7,9,90.905,10.3,15.0,5.0,50.0,50.0
657136,20,10,1,0,5,6,4,7,85.22999999999999,14.1,5.0,0.0,25.0,50.0
643396,20,8,3,2,8,5,3,9,78.05263157894737,15.263157894736842,15.0,10.0,40.0,40.0
663993,20,10,3,0,11,2,8,10,90.475,3.8,15.0,0.0,55.0,50.0
669720,20,8,5,1,12,3,5,12,85.09,-2.75,25.0,5.0,60.0,40.0
691740,20,11,3,2,6,7,4,9,88.015,15.95,15.0,10.0,30.0,55.0
666464,20,9,1,1,6,6,3,10,86.63,7.55,5.0,5.0,30.0,45.0
666211,20,9,6,3,12,5,4,11,88.635,2.35,30.0,15.0,60.0,45.0
543309,20,11,6,3,10,6,5,7,90.045,22.2,30.0,15.0,50.0,55.0
676914,20,12,4,3,11,8,4,7,93.28999999999999,24.75,20.0,15.0,55.0,60.0
663698,19,11,4,4,9,10,1,7,85.3736842105263,17.263157894736842,21.05263157894737,21.05263157894737,47.36842105263158,57.89473684210526
808975,19,13,1,1,2,8,5,6,87.78947368421052,15.842105263157896,5.2631578947368425,5.2631578947368425,10.526315789473685,68.42105263157895
682622,19,2,1,1,14,2,0,16,84.89473684210526,-0.7368421052631579,5.2631578947368425,5.2631578947368425,73.6842105263158,10.526315789473685
687221,19,12,8,6,12,9,3,4,92.51578947368421,29.68421052631579,42.10526315789474,31.57894736842105,63.1578947368421,63.1578947368421
655316,19,11,3,1,7,4,7,7,93.80526315789473,16.31578947368421,15.789473684210526,5.2631578947368425,36.8421052631579,57.89473684210526
642201,19,8,1,0,7,5,3,10,80.83684210526316,2.8421052631578947,5.2631578947368425,0.0,36.8421052631579,42.10526315789474
641680,18,9,5,3,9,5,4,5,84.26111111111112,25.944444444444443,27.77777777777778,16.666666666666668,50.0,50.0
669289,18,7,3,0,7,2,5,11,84.08333333333333,-0.16666666666666666,16.666666666666668,0.0,38.888888888888886,38.888888888888886
669707,18,9,0,0,5,5,4,9,85.71176470588235,8.352941176470589,0.0,0.0,27.77777777777778,50.0
676724,18,5,3,1,12,2,3,13,86.21666666666667,-6.388888888888889,16.666666666666668,5.555555555555555,66.66666666666667,27.77777777777778
695020,18,6,2,1,9,5,1,8,86.95555555555556,24.055555555555557,11.11111111111111,5.555555555555555,50.0,33.333333333333336
642851,18,8,3,2,7,5,3,7,80.76111111111112,23.88888888888889,16.666666666666668,11.11111111111111,38.888888888888886,44.44444444444444
608701,18,7,3,2,7,5,2,6,84.4388888888889,27.444444444444443,16.666666666666668,11.11111111111111,38.888888888888886,38.888888888888886
672356,18,6,1,0,9,3,3,11,94.61764705882354,4.888888888888889,5.555555555555555,0.0,50.0,33.333333333333336
686681,18,12,4,2,8,7,5,6,90.25555555555555,12.61111111111111,22.22222222222222,11.11111111111111,44.44444444444444,66.66666666666667
624512,18,10,3,1,6,5,5,6,76.73333333333333,22.88888888888889,16.666666666666668,5.555555555555555,33.333333333333336,55.55555555555556
672386,18,6,3,1,8,2,4,10,85.53333333333333,4.722222222222222,16.666666666666668,5.555555555555555,44.44444444444444,33.333333333333336
656537,17,9,6,1,12,3,6,7,80.91875,15.6875,35.294117647058826,5.882352941176471,70.58823529411765,52.94117647058823
669743,17,8,4,1,9,3,5,6,84.21764705882353,13.882352941176471,23.529411764705884,5.882352941176471,52.94117647058823,47.05882352941177
668723,17,12,7,6,9,6,6,3,89.42941176470588,25.529411764705884,41.1764705882353,35.294117647058826,52.94117647058823,70.58823529411765
687231,17,8,1,1,6,4,4,8,88.77058823529411,13.058823529411764,5.882352941176471,5.882352941176471,35.294117647058826,47.05882352941177
681807,17,12,8,4,9,7,5,3,88.31176470588235,25.647058823529413,47.05882352941177,23.529411764705884,52.94117647058823,70.58823529411765
457705,16,8,2,1,9,5,3,7,91.6,15.1875,12.5,6.25,56.25,50.0
650968,16,4,0,0,5,3,1,11,90.01875,9.875,0.0,0.0,31.25,25.0
516782,16,6,2,0,8,3,3,10,90.26,-3.9375,12.5,0.0,50.0,37.5
668670,16,12,5,4,8,9,3,3,87.79375,29.375,31.25,25.0,50.0,75.0
665052,16,8,3,2,7,4,4,8,90.13125,6.375,18.75,12.5,43.75,50.0
467793,16,8,4,2,7,5,3,4,87.78125,29.4375,25.0,12.5,43.75,50.0
687957,16,8,3,1,8,3,5,7,85.375,15.5625,18.75,6.25,50.0,50.0
671655,15,6,3,1,9,1,5,7,88.95333333333333,6.533333333333333,20.0,6.666666666666667,60.0,40.0
803011,15,7,2,1,6,5,2,7,85.40714285714286,19.642857142857142,13.333333333333334,6.666666666666667,40.0,46.666666666666664
700246,15,6,2,0,5,4,2,7,80.2,15.333333333333334,13.333333333333334,0.0,33.333333333333336,40.0
650391,15,7,3,0,6,4,3,7,87.38666666666667,6.466666666666667,20.0,0.0,40.0,46.666666666666664
663330,15,9,2,0,5,3,6,5,92.21333333333334,14.933333333333334,13.333333333333334,0.0,33.333333333333336,60.0
669397,15,6,3,1,7,3,3,8,86.52,13.0,20.0,6.666666666666667,46.666666666666664,40.0
694728,15,9,6,2,9,4,5,5,84.63333333333334,13.333333333333334,40.0,13.333333333333334,60.0,60.0
628451,15,10,4,1,7,7,3,5,87.36666666666666,12.6,26.666666666666668,6.666666666666667,46.666666666666664,66.66666666666667
678218,15,7,3,2,8,3,4,7,85.58,12.666666666666666,20.0,13.333333333333334,53.333333333333336,46.666666666666664
665877,15,7,5,2,8,3,4,5,86.4,24.333333333333332,33.333333333333336,13.333333333333334,53.333333333333336,46.666666666666664
680718,14,9,3,3,5,7,2,5,90.69285714285715,17.785714285714285,21.428571428571427,21.428571428571427,35.714285714285715,64.28571428571429
687093,14,4,3,2,11,3,1,10,85.43571428571428,2.642857142857143,21.428571428571427,14.285714285714286,78.57142857142857,28.571428571428573
624424,14,9,4,0,8,3,6,5,92.83571428571429,14.142857142857142,28.571428571428573,0.0,57.142857142857146,64.28571428571429
692216,14,8,3,2,5,7,1,4,92.77857142857144,24.0,21.428571428571427,14.285714285714286,35.714285714285715,57.142857142857146
502671,14,6,1,1,5,3,3,7,90.11428571428571,6.714285714285714,7.142857142857143,7.142857142857143,35.714285714285715,42.857142857142854
596103,14,7,2,1,5,5,2,5,85.07142857142857,17.714285714285715,14.285714285714286,7.142857142857143,35.714285714285715,50.0
677956,14,7,2,0,6,4,3,5,87.78333333333335,27.666666666666668,14.285714285714286,0.0,42.857142857142854,50.0
622761,14,8,5,3,8,4,4,6,95.17142857142858,12.285714285714286,35.714285714285715,21.428571428571427,57.142857142857146,57.142857142857146
687551,13,3,2,1,5,2,1,8,86.48333333333333,12.916666666666666,15.384615384615385,7.6923076923076925,38.46153846153846,23.076923076923077
676439,13,9,3,1,7,4,5,4,87.70769230769231,14.76923076923077,23.076923076923077,7.6923076923076925,53.84615384615385,69.23076923076923
545341,13,9,2,0,5,6,3,3,93.07692307692308,25.923076923076923,15.384615384615385,0.0,38.46153846153846,69.23076923076923
641555,13,5,1,0,4,2,3,6,91.16923076923078,14.23076923076923,7.6923076923076925,0.0,30.76923076923077,38.46153846153846
663624,12,5,1,0,5,2,3,7,90.04166666666667,8.833333333333334,8.333333333333334,0.0,41.666666666666664,41.666666666666664
691783,12,8,6,4,9,6,2,4,90.41666666666667,23.5,50.0,33.333333333333336,75.0,66.66666666666667
669326,12,2,0,0,5,2,0,8,81.575,1.4166666666666667,0.0,0.0,41.666666666666664,16.666666666666668
681546,12,4,2,2,6,3,1,3,84.24166666666666,34.833333333333336,16.666666666666668,16.666666666666668,50.0,33.333333333333336
677870,11,2,1,0,5,0,2,8,86.12727272727273,-6.090909090909091,9.090909090909092,0.0,45.45454545454545,18.181818181818183
668952,11,5,3,2,6,3,2,3,88.83636363636364,27.454545454545453,27.272727272727273,18.181818181818183,54.54545454545455,45.45454545454545
641598,11,6,4,2,9,4,2,5,90.72727272727273,11.545454545454545,36.36363636363637,18.181818181818183,81.81818181818181,54.54545454545455
805249,11,7,1,0,3,3,4,3,81.25454545454545,22.727272727272727,9.090909090909092,0.0,27.272727272727273,63.63636363636363
600869,10,6,3,2,6,4,2,4,91.81,18.4,30.0,20.0,60.0,60.0
679845,10,5,3,2,6,3,2,4,88.7,18.0,30.0,20.0,60.0,50.0
518595,10,6,0,0,2,5,1,3,84.82000000000001,12.7,0.0,0.0,20.0,60.0
645302,10,4,1,0,4,2,2,4,82.57000000000001,18.0,10.0,0.0,40.0,40.0
669369,10,4,2,1,4,3,1,5,79.99,12.3,20.0,10.0,40.0,40.0
682641,9,2,1,0,5,1,1,4,86.69999999999999,25.666666666666668,11.11111111111111,0.0,55.55555555555556,22.22222222222222
680869,8,2,1,1,5,1,1,5,79.1125,1.25,12.5,12.5,62.5,25.0
624431,8,2,0,0,4,1,1,6,72.7,0.75,0.0,0.0,50.0,25.0
571657,7,4,4,1,5,1,3,2,82.31428571428572,13.0,57.142857142857146,14.285714285714286,71.42857142857143,57.142857142857146
701678,7,5,0,0,1,3,2,2,91.87142857142858,17.571428571428573,0.0,0.0,14.285714285714286,71.42857142857143
675659,7,1,0,0,2,0,1,6,73.17142857142858,-27.285714285714285,0.0,0.0,28.571428571428573,14.285714285714286
683766,7,3,0,0,1,2,1,2,89.25714285714285,29.0,0.0,0.0,14.285714285714286,42.857142857142854
666971,7,3,2,0,4,0,3,2,88.28571428571429,23.857142857142858,28.571428571428573,0.0,57.142857142857146,42.857142857142854
666931,6,3,1,1,3,2,1,3,93.64999999999999,13.5,16.666666666666668,16.666666666666668,50.0,50.0
669004,6,6,4,1,4,2,4,0,102.95,22.0,66.66666666666667,16.666666666666668,66.66666666666667,100.0
664059,6,4,1,0,2,2,2,2,88.95,20.166666666666668,16.666666666666668,0.0,33.333333333333336,66.66666666666667
695257,6,2,0,0,3,1,1,4,72.11666666666667,5.666666666666667,0.0,0.0,50.0,33.333333333333336
669899,5,4,1,0,1,1,3,0,84.08,35.4,20.0,0.0,20.0,80.0
664731,5,2,2,0,3,0,2,2,79.9,20.4,40.0,0.0,60.0,40.0
656582,5,2,1,0,4,1,1,3,100.16,1.4,20.0,0.0,80.0,40.0
669065,5,3,2,0,4,0,3,1,96.22,17.8,40.0,0.0,80.0,60.0
553869,4,2,1,1,2,1,1,2,90.225,6.75,25.0,25.0,50.0,50.0
671286,4,3,1,0,2,1,2,1,89.1,13.75,25.0,0.0,50.0,75.0
665953,4,4,0,0,0,3,1,0,94.8,27.25,0.0,0.0,0.0,100.0
683734,4,0,0,0,2,0,0,4,83.2,-8.25,0.0,0.0,50.0,0.0
669087,4,3,2,1,3,2,1,1,100.2,22.5,50.0,25.0,75.0,75.0
502054,4,1,0,0,3,0,1,3,93.975,-4.75,0.0,0.0,75.0,25.0
691277,4,2,1,0,3,1,1,2,92.875,-8.25,25.0,0.0,75.0,50.0
686823,4,0,0,0,1,0,0,2,79.7,43.0,0.0,0.0,25.0,0.0
690022,4,4,0,0,0,2,2,0,90.575,29.75,0.0,0.0,0.0,100.0
686475,4,0,0,0,2,0,0,4,80.7,-26.5,0.0,0.0,50.0,0.0
656976,4,2,0,0,0,2,0,1,92.075,39.5,0.0,0.0,0.0,50.0
690924,3,1,1,1,1,1,0,1,90.16666666666667,31.666666666666668,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336
664238,3,3,0,0,0,2,1,0,93.66666666666667,24.666666666666668,0.0,0.0,0.0,100.0
694376,3,2,0,0,0,2,0,0,90.56666666666666,47.0,0.0,0.0,0.0,66.66666666666667
642215,3,3,2,1,2,2,1,0,102.66666666666667,21.666666666666668,66.66666666666667,33.333333333333336,66.66666666666667,100.0
677595,2,1,1,0,2,0,1,1,90.1,-15.0,50.0,0.0,100.0,50.0
666185,2,1,1,1,2,1,0,1,84.45,6.5,50.0,50.0,100.0,50.0
664068,2,0,0,0,1,0,0,1,77.4,23.0,0.0,0.0,50.0,0.0
663609,2,2,0,0,0,1,1,0,92.19999999999999,28.5,0.0,0.0,0.0,100.0
694025,2,2,0,0,0,2,0,0,92.3,32.5,0.0,0.0,0.0,100.0
691620,1,0,0,0,1,0,0,1,85.6,2.0,0.0,0.0,100.0,0.0
